,trajectory,user_index,year,month,day,label
61,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37031 37938 37385 37930 38554 [PAD] [PAD] [PAD] 41886 40639 41998 39353 [PAD] 46785 [PAD] [PAD] [PAD] 47060 47341 [PAD] [PAD] [PAD] [PAD] 47313 47298 41189 37497 37588,2,2008,11,15,-1
62,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37227 36630 34400 37514 37297 [PAD] 37926 36684 38726 37082 37043 37073 37802 5883 2836 2221 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],2,2008,11,16,-1
63,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 2373 47614 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47654 46821 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47792 47150 37389 37156 37026 37152 35363 37619 [PAD] [PAD] [PAD],2,2008,11,17,-1
64,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37232 46832 [PAD] [PAD] [PAD] [PAD] [PAD] 47782 46696 48179 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47592 47519 [PAD] [PAD] [PAD] [PAD] [PAD] 47731 45799 37201 37251 37171,2,2008,11,19,-1
65,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37096 [PAD] [PAD] [PAD] [PAD] 37155 41782 [PAD] [PAD] [PAD] 39835 37464 37234 37228 37317 36829 17192 2494 2274 2265 2252 2262 2259 [PAD] [PAD] [PAD] [PAD],2,2008,11,22,-1
66,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37844 37120 47384 [PAD] [PAD] [PAD] [PAD] [PAD] 47778 46702 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47673 47648 47303 41528 37460 37771 37583 36817 [PAD] [PAD],2,2008,12,3,-1
67,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36627 34649 37217 36542 37135 27889 37157 [PAD] 42574 36953 36971 22769 13825 16787 17403 23337 36206 30089 24797 37059 [PAD] [PAD] [PAD] [PAD] [PAD],2,2008,12,6,-1
68,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36968 36637 35071 36005 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36566 40258 4629 2370 [PAD] 2297 2294 2291 2260 [PAD] [PAD] [PAD] [PAD] [PAD],2,2008,12,7,-1
69,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37259 [PAD] [PAD] [PAD] 47714 [PAD] [PAD] [PAD] [PAD] [PAD] 47722 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47768 48255 46768 38395 36751 37218 37195 37374 37024 36901 [PAD] [PAD] [PAD],2,2008,12,10,-1
70,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 40103 46835 [PAD] [PAD] [PAD] [PAD] [PAD] 47963 47632 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 47622 47984 47244 41232 37130 37367 37542 36793 37623 37819 [PAD] [PAD] [PAD],2,2008,12,11,-1
71,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36868 44306 61760 [PAD] 62168 60266 44325 36766 18252 37002 37387 37933 56399 59979 [PAD] 58847 62557 62574 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 62573 62578 2250,2,2008,12,13,-1
72,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 38184 37169 36878 37319 37122 37178 36788 37300 41211 5071 2372 2313 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],2,2008,12,14,-1
73,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 34678 [PAD] 29092 37283 [PAD] 37334 37160 39469 39685 39605 44009 41315 36713 2235 2238 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],2,2009,2,8,-1
74,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36702 37103 32545 31647 22288 21177 30162 39468 [PAD] [PAD] 36776 37250 50457 52742 52737 53703 52996 [PAD] 50905 51523 37693 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],2,2009,2,14,-1
75,[PAD] [PAD] [PAD] 24492 25098 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18128 [PAD] [PAD] 24586 [PAD] [PAD] 23413 [PAD] [PAD] [PAD] 18257 [PAD] [PAD] [PAD] 26196 24820 23981 [PAD] 25214 25921 24322 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,10,24,5
76,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 26488 24882 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 17907 14313 [PAD] [PAD] 19986 20472 [PAD] 24379 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36775 26334 18961 18638 15316 20621 [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,10,25,-1
77,[PAD] [PAD] [PAD] [PAD] 28631 20273 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18518 27526 [PAD] 18713 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 23966 30947 30573 25567 [PAD] 16137 [PAD] [PAD] 15937 17294 [PAD] [PAD] [PAD],3,2008,10,26,-1
78,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 24868 18333 18687 [PAD] [PAD] [PAD] 27618 27217 [PAD] [PAD] 25493 24767 [PAD] 2194 [PAD] [PAD] 1743 2119 41755 41632 [PAD] [PAD] [PAD] [PAD],3,2008,10,27,-1
79,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18061 26469 [PAD] [PAD] 23209 [PAD] 18019 [PAD] 25001 18415 29532 45271 45786 45771 45475 44993 27541 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,10,31,-1
80,[PAD] [PAD] 26479 19010 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 19251 18420 11644 [PAD] [PAD] 12830 20435 [PAD] [PAD] 23362 21605 [PAD] [PAD] [PAD] [PAD] 22007 17100 15820 13463 18121 18254 19906 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,11,2,-1
81,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18445 26995 22118 21850 [PAD] [PAD] 25379 44131 50570 [PAD] [PAD] [PAD] [PAD] 51194 49764 43281 30373 34081 32729 25723 24443 [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,11,6,-1
82,[PAD] [PAD] [PAD] 27491 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18695 14762 23314 23989 23286 23002 23318 24637 17416 21634 21386 [PAD] 18579 [PAD] [PAD] 25498 18765 18730 17153 [PAD] [PAD] [PAD] [PAD] [PAD] 16129 [PAD] [PAD] 20298 [PAD] [PAD],3,2008,11,7,-1
83,[PAD] [PAD] [PAD] [PAD] 26432 18301 18264 18209 18321 18701 18147 18411 18392 18454 17763 18142 18350 18212 18272 21183 12197 9875 9615 [PAD] [PAD] [PAD] [PAD] 14626 12240 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,11,8,0
84,[PAD] [PAD] [PAD] [PAD] 24157 18241 18168 17884 17920 18455 18375 18027 18084 [PAD] 18477 17897 18309 [PAD] 18095 17962 [PAD] [PAD] [PAD] [PAD] 27344 20183 [PAD] [PAD] [PAD] [PAD] [PAD] 26834 29355 45255 [PAD] [PAD] [PAD] 45908 45149 16093 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,11,10,0
85,[PAD] [PAD] 26311 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18485 18123 17910 28008 45166 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 45612 45327 34145 [PAD] [PAD] [PAD] 26857 21033 [PAD] [PAD] [PAD] [PAD] 17150 22879 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,11,14,-1
86,[PAD] [PAD] [PAD] [PAD] 27543 18224 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 14408 [PAD] [PAD] [PAD] 18711 19323 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 22560 29550 41961 38255 [PAD] [PAD] [PAD] 19920 18887 13864 [PAD] [PAD] [PAD],3,2008,11,15,-1
87,[PAD] [PAD] [PAD] 25974 17580 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18235 29490 [PAD] [PAD] 27961 20944 25369 [PAD] 26321 23707 [PAD] [PAD] 5114 4616 25228 25254 27455 28399 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,11,17,-1
88,[PAD] [PAD] [PAD] 27428 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18502 [PAD] [PAD] [PAD] 23805 17255 17123 18514 16371 29939 24908 21779 [PAD] [PAD] [PAD] 31793 16713 [PAD] [PAD] [PAD] [PAD] 26606 [PAD] [PAD] [PAD],3,2008,11,21,-1
89,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 24734 17990 17718 18236 18431 18243 17833 16918 17906 17396 18015 18148 18361 19658 27521 37846 15824 17543 18881 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 19249 19871 16048 16111 16089 14307 25257 29829 26205 17126 [PAD] [PAD],3,2008,11,22,0
90,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 26195 17592 17447 18153 17632 [PAD] 17812 17688 17728 17685 17944 17861 [PAD] 17479 17409 18349 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 25806 14180 26052 26360 23496 18817 23142 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,1,0
91,25051 19951 20291 19929 20048 20230 19928 19748 19979 19983 20034 19579 19390 19840 20043 19978 20389 20051 22217 25282 27352 [PAD] 21187 20376 20424 18845 19411 20938 25077 43257 45410 [PAD] [PAD] [PAD] 45482 45586 45069 24069 23617 24368 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,3,-1
92,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 21787 20038 4255 4957 5236 4928 4985 4922 4932 5346 4749 4623 24800 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,4,-1
93,23146 20364 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 20111 20358 24166 23620 4284 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 5095 4490 16128 [PAD] [PAD] [PAD] 25209 24155 [PAD] 35145 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,5,-1
94,[PAD] [PAD] [PAD] [PAD] 23192 22139 18423 18571 18432 17783 18294 17854 18288 18211 18201 18102 19941 17863 18255 17727 29716 [PAD] 22853 21624 20297 19908 17013 16883 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 17249 20804 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,6,0
95,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 26639 21972 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 18499 [PAD] 14861 [PAD] 14595 15663 24524 [PAD] [PAD] [PAD] [PAD] 24163 24606 [PAD] [PAD] 30281 9760 [PAD] [PAD] [PAD] [PAD] 14572 30825 [PAD] [PAD],3,2008,12,8,-1
96,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 24275 25475 15541 15225 [PAD] 23057 9132 4201 5371 4946 4909 4939 4943 5425 4323 5847 24022 [PAD] [PAD] [PAD] [PAD] [PAD] 25919 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,9,-1
97,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 16073 30050 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 24498 31291 55692 56522 36233 24624 24044 47278 47647 [PAD] 47631 36820 [PAD] 25985 23396 [PAD] [PAD] [PAD],3,2008,12,10,-1
98,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 25192 24065 54177 66596 66384 66644 66655 66667 21465 23722 24463 41951 56040 55748 55662 55619 55668 42070 30149 26149 24728 6521 4073 [PAD] [PAD] [PAD] [PAD] 4078 5251 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,11,-1
99,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 28044 22654 19295 5710 5695 [PAD] [PAD] [PAD] 24994 25386 40223 48684 61278 38273 34731 43979 44029 43875 42965 43090 [PAD] 43099 37643 46711 53015 25611 23599 22061 21562 [PAD],3,2008,12,14,-1
100,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 22590 14227 14304 56793 65260 66473 66514 66540 66538 [PAD] 66510 66539 66544 66551 66513 65848 61738 14377 13992 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 21863,3,2008,12,16,-1
101,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 22051 22267 4903 4211 5287 4935 4930 4944 4981 4387 25894 [PAD] 24676 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 21125 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,17,-1
102,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 26221 21577 21106 20074 20574 14144 [PAD] 24325 16420 [PAD] [PAD] [PAD] [PAD] [PAD] 27488 [PAD] [PAD] [PAD] [PAD] 28325 26684 42657 [PAD] [PAD] [PAD] 41879 38314 16167 [PAD] [PAD] [PAD],3,2008,12,18,-1
103,16378 28026 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 21868 [PAD] [PAD] [PAD] [PAD] [PAD] 27137 21620 [PAD] 23492 26737 [PAD] [PAD] [PAD] 25477 20593 16446 20425 18946 12641 12613 [PAD] [PAD] [PAD] [PAD] [PAD] 24639 25364 25565 25306 36455,3,2008,12,19,-1
104,[PAD] [PAD] 22687 22313 18352 18329 18397 17862 18348 17570 17843 18323 18167 17958 17414 17848 18271 17852 16982 16278 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 23193 [PAD] 23441 21894 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,23,0
105,[PAD] [PAD] [PAD] [PAD] [PAD] 25147 17916 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 23723 24091 [PAD] [PAD] 61203 [PAD] 35238 23265 [PAD] 22605 13999 14022 29234 26254 24336 33044 34749 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,24,5
106,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 30217 42741 45462 [PAD] [PAD] [PAD] [PAD] [PAD] 45540 45413 44886 [PAD] [PAD] [PAD] [PAD] 24110 20240 20257 17304 10965 11832 [PAD] [PAD] 12349,3,2008,12,26,-1
107,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 23297 [PAD] [PAD] [PAD] 25695 13236 5704 24897 19860 66208 26824 24649 25662 [PAD] [PAD] [PAD] [PAD] 24178 16151 16867 17430 25099 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2008,12,29,-1
108,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36847 36034 23189 [PAD] 53114 51045 51152 51217 52969 45851 17315 28043 23383 [PAD] [PAD] [PAD] [PAD] 30612 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,1,1,-1
109,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37518 35585 41127 45383 45524 48545 48630 48592 45636 45451 41691 [PAD] [PAD] 32512 32625 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,1,2,-1
110,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37995 30422 16835 17172 40016 38485 13789 12099 8815 12651 14391 15927 16069 23551 21707 21741 21753 [PAD] 22071 31271 27932 24898 28356 [PAD],3,2009,1,3,-1
111,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 25562 17658 37979 55414 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 31909 18926 17779 18225 18616 18191 18592 17908 18184 17853 15767 18134 18328 18409 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,1,8,0
112,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 36617 35809 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 21812 27769 27751 33379 53306 57866 57783 57766 57750 57771 57758 57756 57774 57611 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,1,12,-1
113,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 26051 26066 30067 [PAD] [PAD] [PAD] 27441 [PAD] 56311 57772 57767 57792 57802 57759 57788 57782 57775 57800 57797 [PAD] 32794 26863 [PAD] [PAD] [PAD] [PAD] 29025 [PAD] [PAD],3,2009,1,13,-1
114,26822 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 23279 13140 15377 28805 39806 20588 2457 2931 [PAD] [PAD] [PAD] 2417 [PAD] [PAD] [PAD] [PAD] 2935 2688 [PAD] 2693 3765 2468 45986 63034 64149 66936 67863 [PAD] [PAD] [PAD],3,2009,1,17,-1
115,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 25290 28213 21858 44965 45456 [PAD] [PAD] [PAD] [PAD] [PAD] 41671 31607 [PAD] 23534 24095 [PAD] [PAD] 26175 25871 [PAD] 18651 20596 24489 26238 23761 [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,1,19,5
116,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 25674 22283 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 25062 21568 17597 18594 [PAD] 26190 17834 31455 [PAD] 56444 [PAD] 56224 56172 44774 67457 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,1,20,-1
117,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 38067 35142 58433 58781 58776 59003 58231 35780 27951 27852 28464 [PAD] 35586 37575 37785 37773 37884 37780 37600 37702 37644 37594 37478,3,2009,2,14,-1
118,37691 37704 37730 37755 37716 37645 37672 37711 37468 37481 37596 37661 37654 37400 37603 37663 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,2,15,-1
119,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37131 28604 28459 [PAD] [PAD] [PAD] [PAD] [PAD] 24377 17085 [PAD] [PAD] [PAD] [PAD] [PAD] 21026 45465 45814 [PAD] 38972 34979 [PAD] [PAD] [PAD] [PAD] 37360 38027 37611 [PAD] [PAD] [PAD],3,2009,2,20,-1
120,[PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37458 29825 19048 22369 33778 [PAD] 34138 43428 52857 52964 53065 53088 53042 51600 16999 35739 [PAD] [PAD] [PAD] [PAD] [PAD] 32252 37636 37539 37641,3,2009,2,21,-1
121,37712 37651 37627 37550 37670 37680 37690 37598 37642 37649 37631 37620 37667 37698 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 37646 37595 18249 [PAD] 23023 22032 [PAD] [PAD] [PAD] [PAD] 23886 12792 15735 26374 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,2,22,-1
122,16704 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] 15391 19353 [PAD] [PAD] [PAD] [PAD] [PAD] 26414 21095 [PAD] [PAD] [PAD] 26736 25594 [PAD] [PAD] 26959 20271 [PAD] 26475 20495 13420 15587 15667 [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],3,2009,2,24,-1
